,Unnamed: 0,snapped_at,price,market_cap,total_volume,total supply,circulating_supply,date
300,300,2020-04-24 00:00:00 UTC,1.2792714612564953,5525498.959288767,351020.62920543365,13851662.877945935,4319254.455861654,2020-04-24
301,301,2020-04-25 00:00:00 UTC,1.220386372950646,5416897.538845547,429208.6647912783,14140109.679938694,4438674.225563983,2020-04-25
302,302,2020-04-26 00:00:00 UTC,1.3018066605339869,5861643.926013486,805771.1298601159,14487220.432600765,4502699.289930737,2020-04-26
303,303,2020-04-27 00:00:00 UTC,1.423099718327589,6604887.938646205,977746.6861682144,14961501.768993333,4641198.2615021495,2020-04-27
304,304,2020-04-28 00:00:00 UTC,1.4108296464339416,7793348.28969451,935547.2107539736,15518362.807714432,5523947.068587074,2020-04-28
305,305,2020-04-29 00:00:00 UTC,1.4852956889193016,8404257.677017804,948653.066392138,16148116.919824075,5658306.1135340175,2020-04-29
306,306,2020-04-30 00:00:00 UTC,1.609425237966353,9431249.306467336,1398357.3517461314,16928024.939602915,5860010.8187594535,2020-04-30
307,307,2020-05-01 00:00:00 UTC,1.233940551408182,7642625.053904452,1120839.346066167,17446104.377284396,6193673.629724408,2020-05-01
308,308,2020-05-02 00:00:00 UTC,1.310486564126123,8375561.881832343,1239639.7738065568,17912721.653502304,6391184.855388008,2020-05-02
309,309,2020-05-03 00:00:00 UTC,1.284433969564791,8387202.865273834,299108.04918139003,18475980.28861049,6529882.472756227,2020-05-03
310,310,2020-05-04 00:00:00 UTC,1.1854123217824823,8000644.0229481235,124409.79693790588,18857121.847572345,6749249.924210088,2020-05-04
311,311,2020-05-05 00:00:00 UTC,1.1232581237462047,7750175.080479615,75322.46111908538,19058972.5711842,6899727.601908476,2020-05-05
312,312,2020-05-06 00:00:00 UTC,1.152788404653054,7941591.854849119,446452.75434069854,19311665.60216404,6889028.223040844,2020-05-06
313,313,2020-05-07 00:00:00 UTC,1.1500685456996091,8175808.6331997365,496705.3291312764,19563791.44567885,7108975.081329811,2020-05-07
314,314,2020-05-08 00:00:00 UTC,1.1028558919671263,7921635.118647258,567896.3677389786,19803324.61916926,7182837.917760686,2020-05-08
315,315,2020-05-09 00:00:00 UTC,1.0608909139220009,7563444.017382207,743964.4349336581,19952422.05591448,7129332.448914054,2020-05-09
316,316,2020-05-10 00:00:00 UTC,0.9297276630780758,6554363.523253597,580981.9923335843,19787740.311824787,7049767.134554091,2020-05-10
317,317,2020-05-11 00:00:00 UTC,0.9054649121019074,6535228.212499485,531299.7335203483,19479187.25637907,7217538.885442713,2020-05-11
318,318,2020-05-12 00:00:00 UTC,0.9049962580547708,6434876.351632938,24367.37308077624,19252065.024766266,7110390.009196586,2020-05-12
319,319,2020-05-13 00:00:00 UTC,0.9170644856343598,6443777.693824923,4008.6325921986463,19013247.45742224,7026526.2637093365,2020-05-13
320,320,2020-05-14 00:00:00 UTC,0.9307305004060044,6428796.178945088,7135.547821284573,18816471.176435333,6907258.520206129,2020-05-14
321,321,2020-05-15 00:00:00 UTC,0.9295135156861036,6372789.621156652,9240.30381025469,18628076.36420384,6856048.366819812,2020-05-15
322,322,2020-05-16 00:00:00 UTC,0.9109377968456356,6201425.625227276,6351.7106623729005,18490872.958827093,6807737.747518395,2020-05-16
323,323,2020-05-17 00:00:00 UTC,0.9419502687296082,6635917.375645452,7025.460751450622,18490872.958827093,7044870.197441737,2020-05-17
324,324,2020-05-18 00:00:00 UTC,1.1406509810836063,7678621.023601434,21389.55100445933,18614803.540330786,6731788.383074747,2020-05-18
325,325,2020-05-19 00:00:00 UTC,1.1565356721889115,7875377.433176414,1417694.159413615,18843063.86963685,6809454.8422108935,2020-05-19
326,326,2020-05-20 00:00:00 UTC,1.1921251600067782,8195009.589195187,1423551.3236853124,19144291.73571996,6874286.244532069,2020-05-20
327,327,2020-05-21 00:00:00 UTC,1.1552696817769608,8013506.186772094,1592146.456456324,19448124.79093928,6936480.990694951,2020-05-21
328,328,2020-05-22 00:00:00 UTC,1.108970288300022,7859924.650488969,1446085.723313255,19688136.4747578,7087588.128747536,2020-05-22
329,329,2020-05-23 00:00:00 UTC,1.1003570288883242,8002304.562523719,629745.1862260383,19946433.52427405,7272461.894125708,2020-05-23
330,330,2020-05-24 00:00:00 UTC,1.036573140116962,7558247.6424450725,29522.34597219878,20080595.56790644,7291571.959497461,2020-05-24
331,331,2020-05-25 00:00:00 UTC,1.0012845814871651,7339915.379900929,13740.885782001076,20080595.56790644,7330498.75690612,2020-05-25
332,332,2020-05-26 00:00:00 UTC,0.9619378895548388,7053847.876731076,12893.230895155313,20080595.56790644,7332955.6443560235,2020-05-26
333,333,2020-05-27 00:00:00 UTC,0.9305413593200398,6793971.820511026,16572.43878529354,19939579.000250656,7301096.025947177,2020-05-27
334,334,2020-05-28 00:00:00 UTC,0.9507126007924976,7382671.713830505,15329.00978447626,19806689.01553776,7765408.502713056,2020-05-28
335,335,2020-05-29 00:00:00 UTC,1.0060200023939119,7920214.802499077,13396.145892677652,19806689.01553776,7872820.404815251,2020-05-29
336,336,2020-05-30 00:00:00 UTC,0.972334481420204,7852516.811129071,11059.557807469182,19806689.01553776,8075941.932718036,2020-05-30
337,337,2020-05-31 00:00:00 UTC,1.0571999240122794,8546857.345896937,19740.336442944223,19806689.01553776,8084428.641897694,2020-05-31
338,338,2020-06-01 00:00:00 UTC,0.9828019846964124,7814515.962453265,17298.901551750092,19806689.01553776,7951261.886052427,2020-06-01
339,339,2020-06-02 00:00:00 UTC,0.9942676091863162,8052918.780703093,5678.568713864737,19806689.01553776,8099347.40536645,2020-06-02
340,340,2020-06-03 00:00:00 UTC,0.9732922818824621,7814754.601993727,25800.25813805335,19806689.01553776,8029196.108366409,2020-06-03
341,341,2020-06-04 00:00:00 UTC,0.9900055704485072,7953307.986005535,9124.842432170928,19806689.01553776,8033599.227530011,2020-06-04
342,342,2020-06-05 00:00:00 UTC,0.9827870487825028,7837133.462119129,6012.28476216633,19693112.91992952,7974396.357611686,2020-06-05
343,343,2020-06-06 00:00:00 UTC,0.9845821708911656,7892712.713499173,2937.0766951242176,19693112.91992952,8016306.761227776,2020-06-06
344,344,2020-06-07 00:00:00 UTC,0.9857515751935314,7743104.409133968,3204.6412236938195,19693112.91992952,7855026.15870918,2020-06-07
345,345,2020-06-08 00:00:00 UTC,0.952748574696888,7615515.695121488,6550.158103103702,19594469.79745887,7993206.074902105,2020-06-08
346,346,2020-06-09 00:00:00 UTC,0.9711241049504812,8215043.723463499,1163.7323164236302,19443400.25074025,8459313.986323504,2020-06-09
347,347,2020-06-10 00:00:00 UTC,0.9751932382447184,7689567.941179881,7511.558768404182,19271281.600807834,7885173.5631602425,2020-06-10
348,348,2020-06-11 00:00:00 UTC,0.9703831209926144,7588494.754816594,5862.597088159452,19072666.39676328,7820101.762543282,2020-06-11
349,349,2020-06-12 00:00:00 UTC,0.9172602398370046,7108392.189550863,10096.544001334223,18902405.2425826,7749591.5344744595,2020-06-12
350,350,2020-06-13 00:00:00 UTC,0.9450005513555992,7242891.0482653715,4398.596433449095,18755988.11652344,7664430.499935132,2020-06-13
351,351,2020-06-14 00:00:00 UTC,0.9504307829898008,7223123.6530793775,5365.845880034439,18593628.34851341,7599841.863662459,2020-06-14
352,352,2020-06-15 00:00:00 UTC,0.9611528471264964,7252075.618456847,19101.937930457625,18466221.5872318,7545184.556377232,2020-06-15
353,353,2020-06-16 00:00:00 UTC,0.9417309170742744,7062811.479425401,5914.285918513748,18325463.24980293,7499819.058046659,2020-06-16
354,354,2020-06-17 00:00:00 UTC,0.9856791483501464,7329938.694460294,11215.66440867259,18325463.24980293,7436434.773657658,2020-06-17
355,355,2020-06-18 00:00:00 UTC,1.009838314318848,7503722.766137796,26965.166490267125,18325463.24980293,7430618.010566549,2020-06-18
356,356,2020-06-19 00:00:00 UTC,1.0410527645744527,7741654.74318108,137784.09609328452,18325463.24980293,7436371.149108477,2020-06-19
357,357,2020-06-20 00:00:00 UTC,1.0034050783381006,7496446.626551397,19868.31285057478,18325463.24980293,7471007.261561263,2020-06-20
358,358,2020-06-21 00:00:00 UTC,1.0127303185830032,7519039.08765071,21454.884112095187,18325463.24980293,7424522.550259219,2020-06-21
359,359,2020-06-22 00:00:00 UTC,1.0136908819570611,7506040.940396302,35384.551188271034,18325463.24980293,7404664.552082111,2020-06-22
360,360,2020-06-23 00:00:00 UTC,1.0260292275878709,7623412.6460600225,77708.96865428037,18325463.24980293,7430015.0922427215,2020-06-23
361,361,2020-06-24 00:00:00 UTC,1.0230664348759688,7555809.8279957175,292096.9427674541,18325463.24980293,7385453.740266383,2020-06-24
362,362,2020-06-25 00:00:00 UTC,1.1621083481578758,8568818.380605174,1174835.8835621777,18495672.97895284,7373510.735197881,2020-06-25
363,363,2020-06-26 00:00:00 UTC,1.173286168788266,8819034.9169592,1262183.59542368,18756048.45735376,7516525.082765808,2020-06-26
364,364,2020-06-27 00:00:00 UTC,1.2229380560960996,10288572.126231076,875325.7444531801,18978525.334312048,8412995.306626217,2020-06-27
365,365,2020-06-28 00:00:00 UTC,1.2364835651865869,10473543.885998953,1139202.2929386243,19489908.529793333,8470427.089274319,2020-06-28
366,366,2020-06-29 00:00:00 UTC,1.4664870807217003,12796748.150445525,1753914.6847710444,20100027.53988472,8726124.027051011,2020-06-29
367,367,2020-06-30 00:00:00 UTC,1.7807883379222196,15976827.258396804,2564534.206524877,21405886.37172622,8971772.1742485,2020-06-30
368,368,2020-07-01 00:00:00 UTC,2.2766923690044902,21714182.29975141,2912466.3238035007,23470738.17017335,9537600.510009257,2020-07-01
369,369,2020-07-02 00:00:00 UTC,2.8931118599984242,29011641.632786416,7651985.524524305,27056776.08823042,10027832.671773091,2020-07-02
370,370,2020-07-03 00:00:00 UTC,2.1630237088706106,26438925.15199419,5682651.3080013925,30576974.46032995,12223132.388039736,2020-07-03
371,371,2020-07-04 00:00:00 UTC,1.974839619369038,26982327.07207333,2818093.5294862012,33283371.19516445,13663047.270995198,2020-07-04
372,372,2020-07-05 00:00:00 UTC,2.3573153705801,34992649.74469187,4048455.6640137113,36887872.85610216,14844280.142321687,2020-07-05
373,373,2020-07-06 00:00:00 UTC,2.0734582270883557,34190187.50497062,3125677.9349235594,40861121.336071774,16489450.840291118,2020-07-06
374,374,2020-07-07 00:00:00 UTC,1.9679125847442591,35975020.593809515,2423290.741684568,44524726.9251636,18280802.141668636,2020-07-07
375,375,2020-07-08 00:00:00 UTC,1.9177264108986867,38206883.76696635,2058515.8937405646,48423408.34594075,19923010.680685055,2020-07-08
376,376,2020-07-09 00:00:00 UTC,2.4063957489383347,52048739.927903496,5019436.713928621,53646902.15924037,21629335.054662813,2020-07-09
377,377,2020-07-10 00:00:00 UTC,2.820937148326041,67133694.75102317,5515772.185641752,62017170.79713901,23798366.0114018,2020-07-10
378,378,2020-07-11 00:00:00 UTC,3.403589338724848,94007125.34657934,10825123.396311637,74047748.83773229,27619996.418780368,2020-07-11
379,379,2020-07-12 00:00:00 UTC,3.8250545684843087,126233699.01756108,17690595.436706707,89839888.94993035,33001803.44030533,2020-07-12
380,380,2020-07-13 00:00:00 UTC,3.419633824984873,136883881.23851752,19178862.12518183,114267479.71160604,40028812.511562705,2020-07-13
381,381,2020-07-14 00:00:00 UTC,1.964223517046229,100275945.05782804,17622462.01716971,130739374.37936191,51051188.51678426,2020-07-14
382,382,2020-07-15 00:00:00 UTC,1.647617713291926,96742134.83755244,11972461.88943176,139076241.29964203,58716372.16394238,2020-07-15
383,383,2020-07-16 00:00:00 UTC,1.7035374745551144,105684227.7219039,8951985.347024268,148117119.1406353,62038099.71923498,2020-07-16
384,384,2020-07-17 00:00:00 UTC,2.23127918098779,147617372.79516542,11085641.712878814,161759834.76100707,66158181.3934261,2020-07-17
385,385,2020-07-18 00:00:00 UTC,2.8628403890468133,204224448.05976456,19282272.62366253,186313799.90381107,71336302.52008614,2020-07-18
386,386,2020-07-19 00:00:00 UTC,2.5471780195070206,212302954.3864871,9122316.365949627,213932214.21016425,83348298.69000521,2020-07-19
387,387,2020-07-20 00:00:00 UTC,2.9638939867364185,283210185.44861186,17067970.957037345,247330869.08467647,95553412.74552745,2020-07-20
388,388,2020-07-21 00:00:00 UTC,2.9895147605058585,327241571.34410405,22457021.564110126,292257045.8898692,109463106.07569344,2020-07-21
389,389,2020-07-22 00:00:00 UTC,2.915976255412432,381006706.297208,31563685.248171296,340981448.3229017,130661800.00266115,2020-07-22
390,390,2020-07-23 00:00:00 UTC,2.109722818737298,326467040.6266837,36856411.25926852,390475726.3515056,154744043.9697568,2020-07-23
391,391,2020-07-24 00:00:00 UTC,2.0004169661123807,348593877.93248963,40740843.30023968,424355357.7046404,174260608.58199406,2020-07-24
392,392,2020-07-25 00:00:00 UTC,2.2683159527004984,426835248.95190334,34849941.34850284,467297441.1106613,188172749.23440146,2020-07-25
393,393,2020-07-26 00:00:00 UTC,2.641227523264071,559826753.2616143,50437734.18681654,531721351.58324105,211957034.49651,2020-07-26
394,394,2020-07-27 00:00:00 UTC,2.8248388311746586,687697810.4002345,64139725.19883717,616895290.6759577,243446742.0975899,2020-07-27
395,395,2020-07-28 00:00:00 UTC,2.3002142923380138,688840241.266451,105116882.59493189,696691380.3295325,299467855.47806114,2020-07-28
396,396,2020-07-29 00:00:00 UTC,1.6697828311903455,566547311.4347618,65099317.29487345,751490791.2609534,339294009.28795314,2020-07-29
397,397,2020-07-30 00:00:00 UTC,1.2033048849639958,441699481.8736268,65083612.38455052,780675794.4248009,367071959.39526415,2020-07-30
398,398,2020-07-31 00:00:00 UTC,0.6707790550063785,257185197.42402065,90736623.74195601,764417855.6828378,383412683.36348855,2020-07-31
399,399,2020-08-01 00:00:00 UTC,0.995082735684478,371651591.5423964,91969266.75095156,750553646.582128,373488131.4032164,2020-08-01
400,400,2020-08-02 00:00:00 UTC,1.3752634036809706,503401097.2600696,90036733.26327929,766632269.7673695,366039768.02748334,2020-08-02
401,401,2020-08-03 00:00:00 UTC,1.0113229470881069,381752124.23500437,43595864.91371336,779024480.6663343,377477961.2528123,2020-08-03
402,402,2020-08-04 00:00:00 UTC,0.8900707009310053,337410866.6314998,39038537.22961213,779024480.6663343,379083219.20783526,2020-08-04
403,403,2020-08-05 00:00:00 UTC,0.7809800021450741,301989922.56124866,29865908.525628794,766813832.6938213,386680736.6792873,2020-08-05
404,404,2020-08-06 00:00:00 UTC,0.8033441072918621,300155891.0766957,32658788.152417626,754786399.7016032,373633027.68043625,2020-08-06
405,405,2020-08-07 00:00:00 UTC,0.7703914209588717,282867564.64953566,32860599.832284685,736265907.1032615,367173824.8298028,2020-08-07
406,406,2020-08-08 00:00:00 UTC,0.6854238716333868,244558424.31273237,26756756.773287226,715863004.7271421,356798813.7470933,2020-08-08
407,407,2020-08-09 00:00:00 UTC,0.5996630372438264,208843592.0678432,21414228.24761886,690388717.1583421,348268242.4912013,2020-08-09
408,408,2020-08-10 00:00:00 UTC,0.7445894567369997,249503834.67383692,49799964.96752521,668314534.0020489,335089131.89186543,2020-08-10
409,409,2020-08-11 00:00:00 UTC,0.7224922542370503,234879062.52596343,25932420.01212135,653077336.6694298,325095613.34189665,2020-08-11
410,410,2020-08-12 00:00:00 UTC,0.7121934815265958,225311670.7270237,23409215.93757988,631828952.5212778,316363006.0809673,2020-08-12
411,411,2020-08-13 00:00:00 UTC,0.8070441258578782,247435841.0196752,49267648.06520622,623909960.2229817,306595182.4587706,2020-08-13
412,412,2020-08-14 00:00:00 UTC,0.6920220396137976,210343030.8557804,41113121.38285248,609018581.9552008,303954236.7366916,2020-08-14
413,413,2020-08-15 00:00:00 UTC,0.6711526992298387,199070963.51227832,13987582.399687394,590182769.9413621,296610538.4672017,2020-08-15
414,414,2020-08-16 00:00:00 UTC,0.6351439435002044,183115111.0262144,10345039.191222982,570190523.2285367,288304899.85795707,2020-08-16
415,415,2020-08-17 00:00:00 UTC,0.6041461139214221,167116042.4900542,11420322.80038694,548491680.9921197,276615273.4233925,2020-08-17
416,416,2020-08-18 00:00:00 UTC,0.5677273645927804,151615156.5373691,13582202.554517122,525781353.51271474,267056277.34911042,2020-08-18
417,417,2020-08-19 00:00:00 UTC,0.588812850049147,150962163.5569167,17378049.024966147,504429028.8644108,256383948.72719952,2020-08-19
418,418,2020-08-20 00:00:00 UTC,0.6012207637240565,148116899.15998957,15090035.467288265,484626779.52342224,246360252.5011446,2020-08-20
419,419,2020-08-21 00:00:00 UTC,0.6158302936579694,145346377.3343404,11158873.270156983,466058632.940772,236016933.28692502,2020-08-21
420,420,2020-08-22 00:00:00 UTC,0.6261342699097847,141849455.66812143,38027366.18158929,454757724.0740809,226547982.5733856,2020-08-22
421,421,2020-08-23 00:00:00 UTC,0.8164824115846576,180152224.06930703,24911636.969019864,442156224.5590172,220644341.52312148,2020-08-23
422,422,2020-08-24 00:00:00 UTC,0.7478023948784006,160318951.06095558,12950798.453548508,432161570.2542754,214386784.7428128,2020-08-24
423,423,2020-08-25 00:00:00 UTC,0.7059613302861978,148456083.72432375,17221788.28639656,421210178.78947264,210289257.15256873,2020-08-25
424,424,2020-08-26 00:00:00 UTC,0.6429340262528164,131721671.20724626,12427175.495070094,406581906.989748,204875875.01777405,2020-08-26
425,425,2020-08-27 00:00:00 UTC,0.624268982218683,134174331.81216112,8794632.10724797,392206740.2652959,214930319.5159543,2020-08-27
426,426,2020-08-28 00:00:00 UTC,0.6666801853552597,138479039.78279424,12896211.872212153,377653187.4174793,207714347.63581836,2020-08-28
427,427,2020-08-29 00:00:00 UTC,0.7868703393924016,156986391.63325062,22293691.971260384,367908846.51244617,199507318.77182072,2020-08-29
428,428,2020-08-30 00:00:00 UTC,1.3281985301846897,256584510.07910717,66749378.60354944,367908846.51244617,193182347.5541931,2020-08-30
429,429,2020-08-31 00:00:00 UTC,1.8358549938232496,353651008.01351035,76721729.00803064,389091778.7643485,192635588.9780905,2020-08-31
430,430,2020-09-01 00:00:00 UTC,2.1682324113951514,446008648.64866114,89160095.00774415,423059696.1196466,205701495.05406407,2020-09-01
431,431,2020-09-02 00:00:00 UTC,2.2335609211944614,522297219.92895377,35587251.02178591,474934157.6896251,233840597.3048813,2020-09-02
432,432,2020-09-03 00:00:00 UTC,1.3586723984573197,340996257.46800065,88070349.29827161,495433838.9672328,250977540.9106557,2020-09-03
433,433,2020-09-04 00:00:00 UTC,0.7797801254844262,205393449.9312864,63386045.19643295,495433838.9672328,263399185.5123121,2020-09-04
434,434,2020-09-05 00:00:00 UTC,0.7746424630518595,202547692.44663683,26620328.557301465,483430165.57662576,261472488.41570023,2020-09-05
435,435,2020-09-06 00:00:00 UTC,0.6205889388491505,158048247.62126765,21769976.538195614,469488628.44977903,254674612.65803385,2020-09-06
436,436,2020-09-07 00:00:00 UTC,0.7076255362732351,175492846.23890153,19720908.717731345,453579843.80440426,248002421.11547902,2020-09-07
437,437,2020-09-08 00:00:00 UTC,0.6837227663138544,164277457.24924642,19158894.806484804,440653984.20672286,240269105.17388988,2020-09-08
438,438,2020-09-09 00:00:00 UTC,0.656939840000074,152949874.38525695,9424604.539107705,426100020.1553578,232821736.59195295,2020-09-09
439,439,2020-09-10 00:00:00 UTC,0.7629246964257066,171997113.84451783,18821052.751454446,415239739.6068235,225444417.58186924,2020-09-10
440,440,2020-09-11 00:00:00 UTC,1.0119279297321808,225981838.2795185,93753601.00900485,415239739.6068235,223318115.49003038,2020-09-11
441,441,2020-09-12 00:00:00 UTC,0.9389364480876976,206078139.03734007,30328734.390639033,411855823.3429506,219480391.30555955,2020-09-12
442,442,2020-09-13 00:00:00 UTC,0.8264337974780077,179244707.64309594,16179682.058446985,405237411.4607857,216889372.37330958,2020-09-13
443,443,2020-09-14 00:00:00 UTC,0.730282145325598,156397743.59407523,19209186.69374749,394163717.5519667,214160711.16505927,2020-09-14
444,444,2020-09-15 00:00:00 UTC,0.7704153091730133,159619749.07496867,26671713.327351704,386679364.6807554,207186626.7121681,2020-09-15
445,445,2020-09-16 00:00:00 UTC,0.742613147655352,151816457.33938363,13636408.699515518,377966130.34058064,204435455.82072282,2020-09-16
446,446,2020-09-17 00:00:00 UTC,0.7355717781660726,147307160.10676983,8418690.269427838,367807913.88681823,200262115.10457352,2020-09-17
447,447,2020-09-18 00:00:00 UTC,0.7627791063761358,148253034.25038835,8756110.532493262,358679742.83907235,194359065.43733114,2020-09-18
448,448,2020-09-19 00:00:00 UTC,0.7738917809661104,145885613.43856058,11619256.515024398,351077578.4380738,188509061.63706765,2020-09-19
449,449,2020-09-20 00:00:00 UTC,0.7971713557419684,147880751.35367998,7104496.045770007,343846647.86018986,185506855.3185027,2020-09-20
